timestamp	name	stargazers	forks	open_issues
2021-11-22T08:26:06.807690	trax	6591	665	81
2021-11-22T08:26:06.807697	SerpentAI	6086	717	2
2021-11-22T08:26:06.807703	chainer	5640	1377	11
2021-11-22T08:26:06.807714	mlpack	3847	1392	83
2021-11-22T08:26:06.807721	tensorforce	3055	510	6
2021-11-22T08:26:06.807730	catalyst	2781	349	9
2021-11-22T08:26:06.807737	singa	2380	703	37
2021-11-22T08:26:06.807744	flax	2311	269	162
2021-11-22T08:26:06.807753	coach	2077	414	87
2021-11-22T08:26:06.807759	dm-haiku	1486	116	35
2021-11-22T08:26:06.807766	karateclub	1437	175	0
2021-11-22T08:26:06.807772	garage	1340	243	220
2021-11-22T08:26:06.807779	lightly	1316	85	68
2021-11-22T08:26:06.807785	detecto	516	86	27
2021-11-22T08:26:06.807791	Neuraxle	478	52	136
2021-11-22T08:26:06.807797	quickvision	48	4	19
2021-11-23T08:26:07.066796	tensorflow	160786	85823	2818
2021-11-23T08:26:07.066820	transformers	54507	12893	410
2021-11-23T08:26:07.066827	keras	53253	18897	235
2021-11-23T08:26:07.066833	pytorch	52284	14318	10487
2021-11-23T08:26:07.066838	caffe	32088	18905	1175
2021-11-23T08:26:07.066844	incubator-mxnet	19752	6879	1949
2021-11-23T08:26:07.066850	Paddle	16991	4136	2803
2021-11-23T08:26:07.066855	pytorch-lightning	16298	1981	411
2021-11-23T08:26:07.066860	albumentations	9186	1177	247
2021-11-23T08:26:07.066866	sonnet	9075	1302	23
2021-11-23T08:26:07.066872	tvm	7385	2275	347
2021-11-23T08:26:07.066878	trax	6598	665	81
2021-11-23T08:26:07.066883	SerpentAI	6086	718	2
2021-11-23T08:26:07.066888	chainer	5641	1377	11
2021-11-23T08:26:07.066893	mlpack	3848	1392	84
2021-11-23T08:26:07.066898	tensorforce	3055	510	6
2021-11-23T08:26:07.066905	catalyst	2783	349	8
2021-11-23T08:26:07.066911	singa	2380	703	39
2021-11-23T08:26:07.066916	flax	2315	269	160
2021-11-23T08:26:07.066925	coach	2078	414	87
2021-11-23T08:26:07.066930	dm-haiku	1487	116	34
2021-11-23T08:26:07.066936	karateclub	1438	175	0
2021-11-23T08:26:07.066942	garage	1343	242	220
2021-11-23T08:26:07.066947	lightly	1319	85	64
2021-11-23T08:26:07.066953	detecto	516	86	27
2021-11-23T08:26:07.066958	Neuraxle	478	52	136
2021-11-23T08:26:07.066964	quickvision	48	4	19
2021-11-24T08:25:46.610589	tensorflow	160813	85830	2816
2021-11-24T08:25:46.610623	transformers	54562	12908	419
2021-11-24T08:25:46.610630	keras	53264	18896	240
2021-11-24T08:25:46.610636	pytorch	52307	14324	10522
2021-11-24T08:25:46.610641	caffe	32090	18901	1175
2021-11-24T08:25:46.610646	incubator-mxnet	19755	6878	1948
2021-11-24T08:25:46.610651	Paddle	17006	4140	2812
2021-11-24T08:25:46.610656	pytorch-lightning	16314	1984	422
2021-11-24T08:25:46.610661	albumentations	9197	1179	246
2021-11-24T08:25:46.610667	sonnet	9078	1303	23
2021-11-24T08:25:46.610672	tvm	7390	2277	354
2021-11-24T08:25:46.610677	trax	6598	666	82
2021-11-24T08:25:46.610682	SerpentAI	6086	718	2
2021-11-24T08:25:46.610687	chainer	5643	1377	11
2021-11-24T08:25:46.610693	mlpack	3848	1392	84
2021-11-24T08:25:46.610698	tensorforce	3055	510	6
2021-11-24T08:25:46.610705	catalyst	2787	350	8
2021-11-24T08:25:46.610711	singa	2380	703	38
2021-11-24T08:25:46.610716	flax	2317	269	161
2021-11-24T08:25:46.610723	coach	2080	415	87
2021-11-24T08:25:46.610729	dm-haiku	1490	115	33
2021-11-24T08:25:46.610734	karateclub	1440	175	0
2021-11-24T08:25:46.610739	garage	1345	242	220
2021-11-24T08:25:46.610744	lightly	1320	85	60
2021-11-24T08:25:46.610749	detecto	517	86	27
2021-11-24T08:25:46.610754	Neuraxle	479	52	136
2021-11-24T08:25:46.610758	quickvision	47	4	19
2021-11-25T08:25:54.857609	tensorflow	160831	85837	2810
2021-11-25T08:25:54.857644	transformers	54595	12922	421
2021-11-25T08:25:54.857652	keras	53278	18896	245
2021-11-25T08:25:54.857658	pytorch	52329	14329	10544
2021-11-25T08:25:54.857665	caffe	32093	18902	1175
2021-11-25T08:25:54.857670	incubator-mxnet	19757	6878	1951
2021-11-25T08:25:54.857676	Paddle	17014	4144	2815
2021-11-25T08:25:54.857682	pytorch-lightning	16329	1989	434
2021-11-25T08:25:54.857703	albumentations	9204	1179	246
2021-11-25T08:25:54.857727	sonnet	9079	1304	23
2021-11-25T08:25:54.857733	tvm	7393	2276	347
2021-11-25T08:25:54.857739	trax	6601	666	83
2021-11-25T08:25:54.857745	SerpentAI	6089	719	2
2021-11-25T08:25:54.857751	chainer	5644	1377	11
2021-11-25T08:25:54.857757	mlpack	3848	1392	83
2021-11-25T08:25:54.857762	tensorforce	3055	510	6
2021-11-25T08:25:54.857771	catalyst	2787	350	8
2021-11-25T08:25:54.857776	singa	2380	703	43
2021-11-25T08:25:54.857782	flax	2320	269	162
2021-11-25T08:25:54.857790	coach	2082	415	87
2021-11-25T08:25:54.857797	dm-haiku	1494	116	33
2021-11-25T08:25:54.857803	karateclub	1440	176	0
2021-11-25T08:25:54.857809	garage	1346	242	220
2021-11-25T08:25:54.857814	lightly	1321	85	62
2021-11-25T08:25:54.857820	detecto	517	86	27
2021-11-25T08:25:54.857826	Neuraxle	479	52	136
2021-11-25T08:25:54.857831	quickvision	47	4	19
2021-11-26T08:25:45.249640	tensorflow	160857	85844	2812
2021-11-26T08:25:45.249680	transformers	54660	12937	427
2021-11-26T08:25:45.249689	keras	53287	18899	249
2021-11-26T08:25:45.249695	pytorch	52344	14341	10565
2021-11-26T08:25:45.249701	caffe	32097	18903	1175
2021-11-26T08:25:45.249708	incubator-mxnet	19757	6879	1951
2021-11-26T08:25:45.249715	Paddle	17024	4147	2826
2021-11-26T08:25:45.249722	pytorch-lightning	16337	1993	440
2021-11-26T08:25:45.249746	albumentations	9212	1179	245
2021-11-26T08:25:45.249752	sonnet	9081	1304	23
2021-11-26T08:25:45.249759	tvm	7399	2279	344
2021-11-26T08:25:45.249765	trax	6602	666	83
2021-11-26T08:25:45.249772	SerpentAI	6089	719	2
2021-11-26T08:25:45.249778	chainer	5643	1377	11
2021-11-26T08:25:45.249784	mlpack	3848	1392	83
2021-11-26T08:25:45.249790	tensorforce	3055	510	6
2021-11-26T08:25:45.249799	catalyst	2787	350	8
2021-11-26T08:25:45.249806	singa	2380	703	39
2021-11-26T08:25:45.249812	flax	2323	271	164
2021-11-26T08:25:45.249822	coach	2081	415	87
2021-11-26T08:25:45.249829	dm-haiku	1495	116	33
2021-11-26T08:25:45.249835	karateclub	1440	176	0
2021-11-26T08:25:45.249841	garage	1346	242	221
2021-11-26T08:25:45.249848	lightly	1321	85	63
2021-11-26T08:25:45.249854	detecto	517	86	27
2021-11-26T08:25:45.249860	Neuraxle	481	52	136
2021-11-26T08:25:45.249866	quickvision	47	4	19
2021-11-27T08:25:23.653970	tensorflow	160872	85847	2807
2021-11-27T08:25:23.654009	transformers	54700	12945	433
2021-11-27T08:25:23.654018	keras	53294	18901	251
2021-11-27T08:25:23.654025	pytorch	52359	14346	10584
2021-11-27T08:25:23.654032	caffe	32097	18905	1175
2021-11-27T08:25:23.654039	incubator-mxnet	19758	6879	1952
2021-11-27T08:25:23.654047	Paddle	17029	4149	2842
2021-11-27T08:25:23.654053	pytorch-lightning	16346	1995	434
2021-11-27T08:25:23.654059	albumentations	9219	1179	245
2021-11-27T08:25:23.654066	sonnet	9082	1304	23
2021-11-27T08:25:23.654074	tvm	7404	2279	343
2021-11-27T08:25:23.654081	trax	6604	666	83
2021-11-27T08:25:23.654088	SerpentAI	6089	719	2
2021-11-27T08:25:23.654094	chainer	5641	1377	11
2021-11-27T08:25:23.654100	mlpack	3848	1391	83
2021-11-27T08:25:23.654107	tensorforce	3056	510	6
2021-11-27T08:25:23.654115	catalyst	2788	350	9
2021-11-27T08:25:23.654122	singa	2380	703	40
2021-11-27T08:25:23.654129	flax	2328	272	165
2021-11-27T08:25:23.654139	coach	2081	415	87
2021-11-27T08:25:23.654145	dm-haiku	1497	117	35
2021-11-27T08:25:23.654152	karateclub	1442	177	0
2021-11-27T08:25:23.654159	garage	1347	242	221
2021-11-27T08:25:23.654165	lightly	1324	85	62
2021-11-27T08:25:23.654171	detecto	517	86	27
2021-11-27T08:25:23.654178	Neuraxle	481	52	136
2021-11-27T08:25:23.654184	quickvision	47	4	19
2021-11-28T08:24:53.059768	tensorflow	160887	85845	2810
2021-11-28T08:24:53.059806	transformers	54727	12946	434
2021-11-28T08:24:53.059814	keras	53300	18902	253
2021-11-28T08:24:53.059838	pytorch	52365	14351	10586
2021-11-28T08:24:53.059845	caffe	32098	18905	1175
2021-11-28T08:24:53.059851	incubator-mxnet	19760	6883	1952
2021-11-28T08:24:53.059857	Paddle	17060	4152	2844
2021-11-28T08:24:53.059863	pytorch-lightning	16353	1997	435
2021-11-28T08:24:53.059869	albumentations	9221	1179	245
2021-11-28T08:24:53.059876	sonnet	9082	1304	23
2021-11-28T08:24:53.059881	tvm	7405	2279	344
2021-11-28T08:24:53.059887	trax	6608	666	83
2021-11-28T08:24:53.059893	SerpentAI	6089	719	2
2021-11-28T08:24:53.059899	chainer	5642	1377	11
2021-11-28T08:24:53.059905	mlpack	3847	1391	83
2021-11-28T08:24:53.059911	tensorforce	3056	510	4
2021-11-28T08:24:53.059919	catalyst	2787	350	8
2021-11-28T08:24:53.059925	singa	2381	703	39
2021-11-28T08:24:53.059931	flax	2330	272	165
2021-11-28T08:24:53.059939	coach	2082	415	87
2021-11-28T08:24:53.059945	dm-haiku	1496	117	35
2021-11-28T08:24:53.059952	karateclub	1443	177	0
2021-11-28T08:24:53.059957	garage	1347	242	221
2021-11-28T08:24:53.059963	lightly	1324	85	62
2021-11-28T08:24:53.059969	detecto	517	86	27
2021-11-28T08:24:53.059975	Neuraxle	481	52	136
2021-11-28T08:24:53.059981	quickvision	47	4	19
2021-11-29T08:26:29.222094	tensorflow	160903	85852	2809
2021-11-29T08:26:29.222151	transformers	54768	12947	431
2021-11-29T08:26:29.222160	keras	53311	18907	256
2021-11-29T08:26:29.222166	pytorch	52397	14352	10594
2021-11-29T08:26:29.222187	caffe	32100	18907	1176
2021-11-29T08:26:29.222193	incubator-mxnet	19762	6883	1953
2021-11-29T08:26:29.222199	Paddle	17070	4154	2829
2021-11-29T08:26:29.222205	pytorch-lightning	16365	1998	439
2021-11-29T08:26:29.222211	albumentations	9228	1180	245
2021-11-29T08:26:29.222217	sonnet	9082	1305	23
2021-11-29T08:26:29.222223	tvm	7409	2285	346
2021-11-29T08:26:29.222228	trax	6612	668	83
2021-11-29T08:26:29.222235	SerpentAI	6089	719	2
2021-11-29T08:26:29.222240	chainer	5642	1377	11
2021-11-29T08:26:29.222245	mlpack	3846	1391	83
2021-11-29T08:26:29.222251	tensorforce	3056	510	4
2021-11-29T08:26:29.222259	catalyst	2788	350	10
2021-11-29T08:26:29.222265	singa	2382	703	39
2021-11-29T08:26:29.222271	flax	2330	272	165
2021-11-29T08:26:29.222279	coach	2082	415	87
2021-11-29T08:26:29.222284	dm-haiku	1496	117	35
2021-11-29T08:26:29.222290	karateclub	1444	177	0
2021-11-29T08:26:29.222295	garage	1347	242	221
2021-11-29T08:26:29.222300	lightly	1325	85	62
2021-11-29T08:26:29.222306	detecto	516	86	27
2021-11-29T08:26:29.222311	Neuraxle	482	52	136
2021-11-29T08:26:29.222317	quickvision	47	4	19
2021-11-30T08:21:52.693620	tensorflow	160932	85856	2807
2021-11-30T08:21:52.693655	transformers	54815	12960	429
2021-11-30T08:21:52.693663	keras	53322	18908	260
2021-11-30T08:21:52.693669	pytorch	52427	14366	10622
2021-11-30T08:21:52.693675	caffe	32105	18909	1176
2021-11-30T08:21:52.693681	incubator-mxnet	19765	6881	1951
2021-11-30T08:21:52.693687	Paddle	17077	4155	2773
2021-11-30T08:21:52.693693	pytorch-lightning	16384	2002	446
2021-11-30T08:21:52.693698	albumentations	9235	1181	245
2021-11-30T08:21:52.693704	sonnet	9086	1305	24
2021-11-30T08:21:52.693709	tvm	7415	2284	348
2021-11-30T08:21:52.693715	trax	6621	668	83
2021-11-30T08:21:52.693721	SerpentAI	6088	719	2
2021-11-30T08:21:52.693726	chainer	5642	1377	11
2021-11-30T08:21:52.693733	mlpack	3846	1391	83
2021-11-30T08:21:52.693739	tensorforce	3056	510	4
2021-11-30T08:21:52.693747	catalyst	2788	350	10
2021-11-30T08:21:52.693753	singa	2442	708	39
2021-11-30T08:21:52.693758	flax	2334	272	165
2021-11-30T08:21:52.693767	coach	2082	415	87
2021-11-30T08:21:52.693773	dm-haiku	1497	117	34
2021-11-30T08:21:52.693780	karateclub	1445	177	0
2021-11-30T08:21:52.693785	garage	1348	242	221
2021-11-30T08:21:52.693791	lightly	1325	85	61
2021-11-30T08:21:52.693796	detecto	516	86	27
2021-11-30T08:21:52.693802	Neuraxle	483	52	136
2021-11-30T08:21:52.693807	quickvision	47	4	19
2021-12-01T08:26:21.666448	tensorflow	160953	85868	2809
2021-12-01T08:26:21.666497	transformers	54873	12969	424
2021-12-01T08:26:21.666511	keras	53325	18908	260
2021-12-01T08:26:21.666522	pytorch	52448	14386	10689
2021-12-01T08:26:21.666533	caffe	32112	18909	1176
2021-12-01T08:26:21.666544	incubator-mxnet	19769	6881	1952
2021-12-01T08:26:21.666555	Paddle	17088	4157	2794
2021-12-01T08:26:21.666566	pytorch-lightning	16401	2004	435
2021-12-01T08:26:21.666577	albumentations	9243	1183	246
2021-12-01T08:26:21.666588	sonnet	9087	1305	23
2021-12-01T08:26:21.666599	tvm	7428	2289	350
2021-12-01T08:26:21.666610	trax	6624	668	83
2021-12-01T08:26:21.666621	SerpentAI	6089	719	2
2021-12-01T08:26:21.666631	chainer	5642	1377	11
2021-12-01T08:26:21.666642	mlpack	3846	1390	83
2021-12-01T08:26:21.666652	tensorforce	3056	510	4
2021-12-01T08:26:21.666667	catalyst	2790	350	10
2021-12-01T08:26:21.666677	singa	2446	708	38
2021-12-01T08:26:21.666689	flax	2338	272	168
2021-12-01T08:26:21.666703	coach	2082	415	87
2021-12-01T08:26:21.666714	dm-haiku	1499	117	34
2021-12-01T08:26:21.666725	karateclub	1446	177	0
2021-12-01T08:26:21.666735	garage	1348	242	221
2021-12-01T08:26:21.666746	lightly	1329	85	65
2021-12-01T08:26:21.666757	detecto	516	86	27
2021-12-01T08:26:21.666767	Neuraxle	484	52	136
2021-12-01T08:26:21.666777	quickvision	47	4	19
2021-12-02T08:26:24.606588	tensorflow	160976	85870	2810
2021-12-02T08:26:24.606626	transformers	54907	12981	425
2021-12-02T08:26:24.606634	keras	53327	18910	261
2021-12-02T08:26:24.606640	pytorch	52473	14394	10605
2021-12-02T08:26:24.606646	caffe	32115	18909	1176
2021-12-02T08:26:24.606651	incubator-mxnet	19772	6882	1952
2021-12-02T08:26:24.606657	Paddle	17097	4159	2804
2021-12-02T08:26:24.606663	pytorch-lightning	16411	2007	437
2021-12-02T08:26:24.606668	albumentations	9252	1184	245
2021-12-02T08:26:24.606674	sonnet	9090	1305	23
2021-12-02T08:26:24.606680	tvm	7430	2291	357
2021-12-02T08:26:24.606685	trax	6628	669	84
2021-12-02T08:26:24.606691	SerpentAI	6089	719	2
2021-12-02T08:26:24.606696	chainer	5642	1378	11
2021-12-02T08:26:24.606702	mlpack	3846	1390	82
2021-12-02T08:26:24.606708	tensorforce	3056	510	4
2021-12-02T08:26:24.606716	catalyst	2790	350	11
2021-12-02T08:26:24.606722	singa	2446	708	37
2021-12-02T08:26:24.606728	flax	2340	273	166
2021-12-02T08:26:24.606735	coach	2083	415	87
2021-12-02T08:26:24.606741	dm-haiku	1502	117	36
2021-12-02T08:26:24.606746	karateclub	1446	177	0
2021-12-02T08:26:24.606752	garage	1348	243	221
2021-12-02T08:26:24.606757	lightly	1331	85	63
2021-12-02T08:26:24.606779	detecto	518	86	27
2021-12-02T08:26:24.606784	Neuraxle	484	52	136
2021-12-02T08:26:24.606790	quickvision	47	4	19
2021-12-03T08:26:33.283397	tensorflow	161007	85879	2810
2021-12-03T08:26:33.283434	transformers	54972	12989	427
2021-12-03T08:26:33.283443	keras	53344	18911	260
2021-12-03T08:26:33.283450	pytorch	52509	14404	10595
2021-12-03T08:26:33.283456	caffe	32117	18910	1176
2021-12-03T08:26:33.283463	incubator-mxnet	19773	6884	1949
2021-12-03T08:26:33.283470	Paddle	17107	4159	2820
2021-12-03T08:26:33.283477	pytorch-lightning	16426	2008	447
2021-12-03T08:26:33.283484	albumentations	9256	1184	245
2021-12-03T08:26:33.283491	sonnet	9096	1306	23
2021-12-03T08:26:33.283497	tvm	7435	2293	357
2021-12-03T08:26:33.283504	trax	6634	670	84
2021-12-03T08:26:33.283510	SerpentAI	6090	719	2
2021-12-03T08:26:33.283515	chainer	5642	1378	11
2021-12-03T08:26:33.283522	mlpack	3847	1389	82
2021-12-03T08:26:33.283528	tensorforce	3056	511	4
2021-12-03T08:26:33.283537	catalyst	2790	350	10
2021-12-03T08:26:33.283543	singa	2451	761	38
2021-12-03T08:26:33.283549	flax	2346	273	166
2021-12-03T08:26:33.283558	coach	2083	415	87
2021-12-03T08:26:33.283565	dm-haiku	1504	117	34
2021-12-03T08:26:33.283571	karateclub	1446	177	0
2021-12-03T08:26:33.283577	garage	1349	244	221
2021-12-03T08:26:33.283583	lightly	1332	85	64
2021-12-03T08:26:33.283589	detecto	518	86	27
2021-12-03T08:26:33.283595	Neuraxle	484	52	136
2021-12-03T08:26:33.283601	quickvision	47	4	19
2022-01-25T15:08:29.015001	tensorflow	162279	86239	2631
2022-01-25T15:08:29.015040	transformers	57345	13545	431
2022-01-25T15:08:29.015049	keras	53818	18971	267
2022-01-25T15:08:29.015056	pytorch	53580	14774	11121
2022-01-25T15:08:29.015063	caffe	32221	18935	1178
2022-01-25T15:08:29.015070	incubator-mxnet	19834	6885	1967
2022-01-25T15:08:29.015076	Paddle	17512	4260	2843
2022-01-25T15:08:29.015082	pytorch-lightning	17099	2123	513
2022-01-25T15:08:29.015088	albumentations	9554	1230	258
2022-01-25T15:08:29.015095	sonnet	9174	1308	25
2022-01-25T15:08:29.015101	tvm	7629	2364	325
2022-01-25T15:08:29.015108	trax	6737	690	88
2022-01-25T15:08:29.015115	SerpentAI	6142	725	2
2022-01-25T15:08:29.015120	chainer	5675	1380	9
2022-01-25T15:08:29.015127	mlpack	3893	1401	78
2022-01-25T15:08:29.015133	tensorforce	3075	514	4
2022-01-25T15:08:29.015139	catalyst	2826	351	5
2022-01-25T15:08:29.015145	flax	2583	292	178
2022-01-25T15:08:29.015152	singa	2518	802	39
2022-01-25T15:08:29.015158	coach	2103	422	87
2022-01-25T15:08:29.015164	dm-haiku	1674	128	36
2022-01-25T15:08:29.015170	karateclub	1501	182	0
2022-01-25T15:08:29.015176	lightly	1427	97	65
2022-01-25T15:08:29.015183	garage	1383	247	221
2022-01-25T15:08:29.015188	detecto	533	87	29
2022-01-25T15:08:29.015195	Neuraxle	493	53	115
2022-01-25T15:08:29.015201	quickvision	46	4	19
2022-01-26T08:23:55.317498	tensorflow	162303	86246	2594
2022-01-26T08:23:55.317533	transformers	57373	13552	442
2022-01-26T08:23:55.317541	keras	53825	18972	267
2022-01-26T08:23:55.317548	pytorch	53595	14785	11145
2022-01-26T08:23:55.317554	caffe	32222	18935	1178
2022-01-26T08:23:55.317562	incubator-mxnet	19836	6885	1970
2022-01-26T08:23:55.317569	Paddle	17513	4260	2837
2022-01-26T08:23:55.317575	pytorch-lightning	17112	2127	514
2022-01-26T08:23:55.317582	albumentations	9563	1232	258
2022-01-26T08:23:55.317588	sonnet	9174	1308	25
2022-01-26T08:23:55.317594	tvm	7634	2366	331
2022-01-26T08:23:55.317601	trax	6740	690	88
2022-01-26T08:23:55.317608	SerpentAI	6143	725	2
2022-01-26T08:23:55.317613	chainer	5675	1380	9
2022-01-26T08:23:55.317619	mlpack	3894	1402	78
2022-01-26T08:23:55.317626	tensorforce	3077	514	4
2022-01-26T08:23:55.317632	catalyst	2826	351	6
2022-01-26T08:23:55.317638	flax	2587	292	185
2022-01-26T08:23:55.317644	singa	2518	802	39
2022-01-26T08:23:55.317651	coach	2104	422	87
2022-01-26T08:23:55.317657	dm-haiku	1677	128	36
2022-01-26T08:23:55.317663	karateclub	1501	182	0
2022-01-26T08:23:55.317669	lightly	1429	97	64
2022-01-26T08:23:55.317676	garage	1383	247	221
2022-01-26T08:23:55.317682	detecto	534	87	29
2022-01-26T08:23:55.317688	Neuraxle	493	53	115
2022-01-26T08:23:55.317695	quickvision	46	4	19
2022-01-27T08:25:25.185933	tensorflow	162353	86262	2538
2022-01-27T08:25:25.185961	transformers	57426	13565	443
2022-01-27T08:25:25.185968	keras	53832	18974	261
2022-01-27T08:25:25.185974	pytorch	53619	14820	11144
2022-01-27T08:25:25.185980	caffe	32222	18936	1178
2022-01-27T08:25:25.185986	incubator-mxnet	19837	6888	1972
2022-01-27T08:25:25.185992	Paddle	17515	4262	2826
2022-01-27T08:25:25.185997	pytorch-lightning	17132	2130	522
2022-01-27T08:25:25.186003	albumentations	9570	1231	259
2022-01-27T08:25:25.186009	sonnet	9173	1308	25
2022-01-27T08:25:25.186014	tvm	7639	2368	325
2022-01-27T08:25:25.186020	trax	6742	690	88
2022-01-27T08:25:25.186026	SerpentAI	6143	725	2
2022-01-27T08:25:25.186031	chainer	5673	1379	9
2022-01-27T08:25:25.186037	mlpack	3896	1402	76
2022-01-27T08:25:25.186041	tensorforce	3079	514	4
2022-01-27T08:25:25.186047	catalyst	2826	351	6
2022-01-27T08:25:25.186052	flax	2592	292	181
2022-01-27T08:25:25.186057	singa	2517	802	39
2022-01-27T08:25:25.186063	coach	2104	422	87
2022-01-27T08:25:25.186068	dm-haiku	1677	128	36
2022-01-27T08:25:25.186074	karateclub	1502	182	0
2022-01-27T08:25:25.186079	lightly	1430	97	64
2022-01-27T08:25:25.186084	garage	1386	247	221
2022-01-27T08:25:25.186089	detecto	534	87	29
2022-01-27T08:25:25.186094	Neuraxle	494	53	115
2022-01-27T08:25:25.186100	quickvision	46	4	19
2022-01-28T08:24:28.770645	tensorflow	162485	86272	2535
2022-01-28T08:24:28.770677	transformers	57470	13583	444
2022-01-28T08:24:28.770685	keras	53829	18974	258
2022-01-28T08:24:28.770691	pytorch	53647	14830	11154
2022-01-28T08:24:28.770698	caffe	32218	18938	1178
2022-01-28T08:24:28.770704	incubator-mxnet	19838	6888	1970
2022-01-28T08:24:28.770710	Paddle	17516	4262	2835
2022-01-28T08:24:28.770717	pytorch-lightning	17146	2134	522
2022-01-28T08:24:28.770723	albumentations	9575	1231	258
2022-01-28T08:24:28.770730	sonnet	9173	1308	25
2022-01-28T08:24:28.770735	tvm	7642	2368	328
2022-01-28T08:24:28.770741	trax	6743	690	88
2022-01-28T08:24:28.770748	SerpentAI	6143	725	2
2022-01-28T08:24:28.770753	chainer	5662	1379	9
2022-01-28T08:24:28.770760	mlpack	3897	1403	76
2022-01-28T08:24:28.770766	tensorforce	3080	514	4
2022-01-28T08:24:28.770772	catalyst	2825	351	6
2022-01-28T08:24:28.770778	flax	2593	292	182
2022-01-28T08:24:28.770783	singa	2518	802	39
2022-01-28T08:24:28.770790	coach	2105	422	87
2022-01-28T08:24:28.770796	dm-haiku	1677	128	36
2022-01-28T08:24:28.770801	karateclub	1502	182	0
2022-01-28T08:24:28.770807	lightly	1433	97	64
2022-01-28T08:24:28.770813	garage	1388	247	221
2022-01-28T08:24:28.770820	detecto	533	87	29
2022-01-28T08:24:28.770825	Neuraxle	494	53	115
2022-01-28T08:24:28.770832	quickvision	46	4	19
2022-01-29T08:23:48.513705	tensorflow	162504	86263	2540
2022-01-29T08:23:48.513741	transformers	57500	13589	442
2022-01-29T08:23:48.513749	keras	53835	18976	256
2022-01-29T08:23:48.513756	pytorch	53676	14833	11167
2022-01-29T08:23:48.513762	caffe	32218	18937	1178
2022-01-29T08:23:48.513769	incubator-mxnet	19838	6888	1972
2022-01-29T08:23:48.513775	Paddle	17522	4264	2830
2022-01-29T08:23:48.513782	pytorch-lightning	17156	2133	525
2022-01-29T08:23:48.513788	albumentations	9580	1231	258
2022-01-29T08:23:48.513794	sonnet	9175	1308	25
2022-01-29T08:23:48.513800	tvm	7645	2368	330
2022-01-29T08:23:48.513807	trax	6743	690	88
2022-01-29T08:23:48.513814	SerpentAI	6145	724	2
2022-01-29T08:23:48.513819	chainer	5662	1379	9
2022-01-29T08:23:48.513826	mlpack	3898	1403	73
2022-01-29T08:23:48.513832	tensorforce	3080	514	4
2022-01-29T08:23:48.513837	catalyst	2825	351	6
2022-01-29T08:23:48.513843	flax	2599	292	183
2022-01-29T08:23:48.513852	singa	2518	802	39
2022-01-29T08:23:48.513858	coach	2104	422	87
2022-01-29T08:23:48.513864	dm-haiku	1678	127	39
2022-01-29T08:23:48.513870	karateclub	1503	182	0
2022-01-29T08:23:48.513876	lightly	1433	97	65
2022-01-29T08:23:48.513882	garage	1389	247	221
2022-01-29T08:23:48.513888	detecto	532	87	29
2022-01-29T08:23:48.513893	Neuraxle	494	53	115
2022-01-29T08:23:48.513900	quickvision	46	4	19
2022-01-30T08:23:37.858996	tensorflow	162526	86263	2543
2022-01-30T08:23:37.859035	transformers	57531	13597	444
2022-01-30T08:23:37.859045	keras	53842	18977	257
2022-01-30T08:23:37.859054	pytorch	53691	14836	11167
2022-01-30T08:23:37.859061	caffe	32219	18938	1178
2022-01-30T08:23:37.859068	incubator-mxnet	19840	6888	1972
2022-01-30T08:23:37.859074	Paddle	17524	4266	2827
2022-01-30T08:23:37.859080	pytorch-lightning	17165	2134	527
2022-01-30T08:23:37.859087	albumentations	9583	1231	258
2022-01-30T08:23:37.859093	sonnet	9175	1308	25
2022-01-30T08:23:37.859099	tvm	7645	2369	326
2022-01-30T08:23:37.859107	trax	6741	690	89
2022-01-30T08:23:37.859113	SerpentAI	6145	724	2
2022-01-30T08:23:37.859119	chainer	5662	1379	9
2022-01-30T08:23:37.859125	mlpack	3900	1404	73
2022-01-30T08:23:37.859131	tensorforce	3080	514	4
2022-01-30T08:23:37.859137	catalyst	2826	351	6
2022-01-30T08:23:37.859144	flax	2600	292	183
2022-01-30T08:23:37.859150	singa	2518	802	39
2022-01-30T08:23:37.859157	coach	2103	422	87
2022-01-30T08:23:37.859163	dm-haiku	1678	126	39
2022-01-30T08:23:37.859170	karateclub	1505	182	0
2022-01-30T08:23:37.859176	lightly	1433	97	65
2022-01-30T08:23:37.859182	garage	1389	247	221
2022-01-30T08:23:37.859188	detecto	532	87	29
2022-01-30T08:23:37.859195	Neuraxle	494	53	115
2022-01-30T08:23:37.859201	quickvision	46	4	19
2022-01-31T08:25:14.449224	tensorflow	162546	86264	2544
2022-01-31T08:25:14.449259	transformers	57564	13599	443
2022-01-31T08:25:14.449268	keras	53847	18978	261
2022-01-31T08:25:14.449275	pytorch	53730	14839	11170
2022-01-31T08:25:14.449282	caffe	32221	18938	1178
2022-01-31T08:25:14.449289	incubator-mxnet	19840	6888	1973
2022-01-31T08:25:14.449295	Paddle	17526	4266	2825
2022-01-31T08:25:14.449302	pytorch-lightning	17171	2138	525
2022-01-31T08:25:14.449308	albumentations	9586	1231	258
2022-01-31T08:25:14.449315	sonnet	9176	1308	25
2022-01-31T08:25:14.449321	tvm	7651	2372	326
2022-01-31T08:25:14.449329	trax	6742	691	89
2022-01-31T08:25:14.449336	SerpentAI	6148	725	2
2022-01-31T08:25:14.449342	chainer	5662	1379	9
2022-01-31T08:25:14.449348	mlpack	3900	1404	73
